last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.6,6,122,5,0,0,1,RandD,medium
0.8,5,95,5,0,0,1,RandD,medium
1.0,3,185,3,1,0,1,marketing,medium
0.6,5,150,2,0,0,1,sales,medium
0.93,5,209,3,0,0,1,accounting,medium
0.64,5,137,1,0,0,1,support,medium
0.72,5,178,4,0,0,1,technical,medium
0.43,4,142,4,0,0,1,management,medium
0.72,5,218,4,0,0,1,marketing,medium
0.66,1,281,5,1,0,0,marketing,medium
1.0,3,211,2,0,0,0,marketing,medium
0.71,4,234,1,1,0,0,sales,medium
0.45,4,128,3,0,0,0,sales,medium
0.6,3,136,3,0,0,0,sales,medium
1.0,2,85,2,0,0,0,sales,medium
0.52,4,213,3,1,0,0,sales,medium
0.89,3,233,1,0,0,0,sales,medium
0.56,1,170,5,0,0,0,sales,medium
0.8,5,188,5,0,0,0,sales,medium
0.72,2,299,1,0,0,0,sales,medium
0.75,3,201,1,0,0,0,sales,medium
0.35,5,222,5,1,0,1,sales,medium
1.0,5,155,2,0,0,1,sales,medium
0.58,5,236,3,1,0,1,sales,medium
0.98,5,218,3,1,0,1,sales,medium
0.67,5,172,4,0,0,1,sales,medium
0.49,3,269,1,0,0,1,sales,medium
0.98,3,213,2,0,0,0,sales,medium
0.74,4,248,5,0,0,0,sales,medium
0.73,4,289,6,0,0,0,sales,medium
0.62,3,220,4,1,0,0,accounting,low
0.64,3,215,2,0,0,0,accounting,low
0.48,1,159,4,0,0,0,accounting,low
0.81,6,138,3,0,0,0,hr,low
0.5,4,242,4,0,0,0,hr,low
0.87,4,201,3,0,0,0,hr,low
0.49,2,224,1,0,0,0,hr,low
0.71,5,274,2,0,0,0,technical,low
0.64,3,196,4,0,0,0,technical,low
0.66,3,221,4,0,0,0,technical,low
0.77,1,50,4,0,0,0,technical,low
0.43,5,210,4,0,0,0,technical,low
0.71,6,222,2,0,0,0,technical,low
0.81,5,158,5,0,0,0,technical,low
0.99,3,117,1,0,0,0,technical,low
0.71,4,184,3,0,0,0,technical,medium
0.47,5,260,3,0,0,0,technical,medium
0.69,5,198,2,0,0,0,technical,medium
0.7,1,155,1,0,0,0,support,medium
0.64,1,123,6,1,0,0,support,medium
0.81,5,149,4,0,0,0,support,medium
0.91,5,196,3,0,0,0,support,medium
0.56,3,54,6,0,0,0,support,medium
0.99,4,183,1,0,0,0,support,medium
0.96,4,179,5,0,0,0,support,medium
0.86,4,208,4,1,0,0,support,medium
0.36,4,227,3,0,0,0,support,medium
0.42,4,173,4,0,0,0,support,high
0.7,1,140,9,0,0,0,support,high
0.75,2,196,1,0,0,0,technical,high
0.5,4,177,4,0,0,0,technical,high
0.83,5,183,3,1,0,0,technical,high
0.82,5,164,2,0,0,0,management,high
0.7,3,272,2,0,0,0,IT,high
0.73,7,177,7,0,0,0,IT,high
0.77,3,193,2,0,0,0,IT,low
0.56,4,80,5,0,0,0,IT,low
0.83,2,209,2,0,0,0,IT,low
0.58,2,260,5,0,0,0,product_mng,low
0.89,5,140,2,0,0,0,product_mng,low
0.55,3,178,3,0,0,0,product_mng,low
0.74,4,206,5,0,0,0,product_mng,low
0.68,3,184,4,0,0,0,IT,low
0.6,3,246,3,0,0,0,RandD,medium
0.85,3,124,3,0,0,0,RandD,medium
1.0,5,170,2,0,0,0,RandD,medium
0.7,3,144,3,0,0,0,RandD,medium
1.0,3,119,3,0,0,0,RandD,medium
0.53,6,214,4,0,0,0,marketing,medium
0.44,3,151,3,0,0,0,sales,medium
0.79,3,176,1,0,0,0,accounting,medium
0.51,3,265,7,0,0,1,support,medium
0.99,3,241,2,0,0,1,technical,medium
0.49,5,214,1,1,0,1,management,medium
0.72,2,252,2,0,0,1,marketing,medium
1.0,3,197,3,0,0,1,marketing,medium
0.55,2,160,4,0,0,1,marketing,medium
0.62,3,199,1,0,0,1,sales,medium
0.68,5,168,2,0,0,1,sales,medium
0.72,6,178,2,0,0,0,sales,medium
0.56,6,210,7,0,0,0,sales,medium
0.91,4,216,4,0,0,0,sales,medium
0.72,4,105,4,0,0,0,sales,medium
0.84,6,237,4,0,0,0,sales,medium
0.93,3,196,4,0,0,0,sales,medium
0.93,5,140,5,0,0,0,sales,medium
0.59,7,242,2,0,0,0,sales,high
1.0,6,270,4,1,0,0,sales,low
0.57,7,171,5,1,0,0,sales,medium
0.81,3,185,2,0,0,0,sales,medium
0.72,3,233,3,0,0,0,sales,medium
0.93,3,249,3,0,0,0,sales,medium
0.66,5,207,2,0,0,0,sales,medium
1.0,2,219,2,1,0,0,sales,medium
0.57,3,98,1,1,0,0,sales,medium
0.67,4,295,4,0,0,0,sales,medium
0.83,6,135,3,0,0,0,accounting,medium
0.79,5,159,1,0,0,0,accounting,medium
1.0,4,311,4,0,0,0,accounting,low
0.56,1,235,3,0,0,0,hr,low
0.96,3,272,2,0,0,0,hr,low
0.93,3,168,4,0,0,0,hr,low
0.52,5,233,4,0,0,0,hr,low
0.81,2,276,2,0,0,0,technical,low
0.71,4,152,2,0,0,0,technical,low
0.4,2,182,3,0,0,0,technical,high
1.0,1,142,2,1,0,0,technical,low
0.46,2,180,4,0,0,0,technical,high
0.92,3,69,4,0,0,0,technical,high
0.86,6,200,3,0,0,0,technical,low
0.65,2,212,2,0,0,0,technical,low
0.95,4,221,3,0,0,0,technical,high
0.78,5,148,6,0,0,0,technical,low
1.0,4,164,6,0,0,0,technical,medium
0.94,3,186,5,0,0,0,support,high
0.52,5,144,2,0,0,0,support,medium
0.84,3,277,1,0,0,0,support,medium
0.24,4,117,1,0,0,0,support,medium
0.63,4,158,4,0,0,0,support,medium
0.57,5,202,1,1,0,0,support,high
1.0,4,174,3,0,0,0,support,medium
0.86,4,201,4,0,0,0,support,medium
0.84,2,183,4,0,0,0,support,medium
0.91,5,169,1,0,0,0,support,high
0.71,2,213,1,0,0,0,support,medium
0.44,4,73,2,0,0,0,technical,high
0.76,5,107,3,1,0,0,technical,low
0.45,5,162,1,0,0,0,technical,medium
0.49,5,278,6,0,0,0,management,medium
0.75,4,200,4,0,0,0,IT,medium
1.0,6,178,3,0,0,0,IT,medium
1.0,5,114,3,0,0,0,IT,low
0.56,4,169,2,0,0,0,IT,low
0.51,5,192,5,0,0,0,IT,low
0.72,5,203,2,1,0,0,product_mng,low
0.69,2,123,4,0,0,0,product_mng,low
0.68,1,181,4,0,0,0,product_mng,low
0.8,3,193,4,0,0,0,product_mng,low
0.59,4,313,2,0,0,0,IT,low
0.75,5,171,2,1,0,0,RandD,low
0.63,4,226,2,0,0,0,RandD,low
0.5,4,209,2,0,0,0,RandD,high
0.89,4,165,4,0,0,0,RandD,low
0.78,6,285,2,0,0,0,RandD,low
0.83,5,229,2,0,0,0,marketing,low
1.0,2,166,3,0,0,0,sales,low
0.66,4,138,5,0,0,0,accounting,high
0.96,4,208,5,0,0,0,support,low
0.95,4,229,1,1,0,0,technical,low
0.76,3,182,3,0,0,0,management,low
0.49,4,108,2,0,0,0,marketing,high
0.73,5,275,2,0,0,0,marketing,low
0.66,4,209,3,0,0,0,marketing,medium
0.55,2,92,6,0,0,0,sales,high
0.52,5,188,3,0,0,0,sales,medium
0.98,2,312,5,0,0,0,sales,high
0.48,4,243,3,0,0,0,sales,medium
0.67,3,209,3,0,0,0,sales,medium
0.6,3,165,4,0,0,0,sales,medium
0.67,3,275,3,0,0,0,sales,medium
0.78,5,156,1,0,0,0,sales,medium
0.88,4,173,1,1,0,0,sales,medium
1.0,5,274,2,0,0,0,sales,medium
0.53,3,193,2,0,0,0,sales,medium
0.43,3,273,1,0,0,0,sales,high
0.67,1,192,4,0,0,0,sales,low
0.92,2,237,2,0,0,0,sales,medium
0.71,4,132,3,0,0,0,sales,medium
0.52,3,53,1,0,0,0,sales,medium
0.96,2,272,5,0,0,0,sales,medium
0.57,5,167,2,1,0,0,sales,medium
0.57,6,225,4,0,0,0,sales,medium
0.67,4,138,4,0,0,0,accounting,medium
0.44,5,271,2,1,0,0,accounting,medium
0.58,3,226,4,0,0,0,accounting,medium
0.66,4,296,3,0,0,0,hr,high
0.71,5,202,2,0,0,0,hr,low
0.48,3,243,6,0,0,0,hr,low
0.56,3,301,1,0,0,0,hr,low
0.86,4,182,3,1,0,0,technical,high
0.98,3,162,2,0,0,0,technical,low
0.81,4,139,4,0,0,0,technical,low
0.89,3,130,2,0,0,0,technical,low
0.7,2,229,2,0,0,0,technical,high
0.52,3,277,4,0,0,0,technical,low
1.0,2,184,3,0,0,0,technical,low
0.84,4,206,3,0,0,0,technical,low
0.97,4,280,2,0,0,0,technical,low
0.27,5,154,5,0,0,0,technical,low
0.65,3,178,1,1,0,0,technical,low
0.55,1,145,3,0,0,0,support,low
1.0,5,268,5,1,0,0,support,medium
0.72,5,158,5,0,0,0,support,medium
0.7,4,50,3,0,0,0,support,medium
0.61,5,212,1,0,0,0,support,medium
1.0,5,261,1,0,0,0,support,medium
0.54,5,145,5,0,0,0,support,medium
0.35,4,258,2,1,0,0,support,medium
0.56,3,244,4,0,0,0,support,medium
0.72,5,223,2,0,0,0,support,medium
0.62,3,103,2,0,0,0,support,medium
0.95,1,142,7,0,0,0,technical,medium
0.85,2,301,4,0,0,0,technical,medium
0.19,4,154,2,0,0,0,technical,high
0.86,5,200,6,0,0,0,management,low
0.76,3,190,5,0,0,0,IT,medium
0.59,3,237,3,0,0,0,IT,medium
0.44,4,286,4,0,0,0,IT,medium
0.54,4,278,3,1,0,0,IT,medium
0.6,2,137,3,0,0,0,IT,low
0.77,3,257,3,0,0,0,product_mng,low
0.36,2,144,2,0,0,0,product_mng,low
0.7,1,235,4,0,0,0,product_mng,low
0.47,4,266,4,0,0,0,product_mng,low
0.41,5,249,2,1,0,0,IT,low
1.0,5,219,3,0,0,0,RandD,low
0.62,6,196,2,0,0,0,RandD,low
0.74,2,190,1,0,0,0,RandD,low
1.0,6,178,5,1,0,0,RandD,low
0.78,4,209,6,0,0,0,RandD,low
0.91,3,167,1,0,0,0,marketing,low
0.4,2,220,4,0,0,0,marketing,low
1.0,3,169,2,0,0,0,sales,low
0.72,3,267,4,0,0,0,accounting,low
0.43,3,214,1,0,0,0,support,low
0.67,3,163,5,0,0,0,technical,low
0.6,2,165,2,1,0,0,management,low
1.0,3,231,1,0,0,0,marketing,low
0.62,3,246,3,1,0,0,marketing,low
0.71,7,258,6,0,0,0,marketing,low
0.68,3,249,2,1,0,0,sales,medium
0.97,4,284,4,0,0,0,sales,medium
0.63,3,244,3,0,0,0,sales,medium
0.78,6,69,2,0,0,0,sales,medium
0.51,3,255,5,0,0,0,sales,medium
0.93,3,195,2,0,0,0,sales,medium
0.73,5,102,2,0,0,0,sales,medium
0.76,2,139,2,0,0,0,sales,medium
0.67,4,293,3,0,0,0,sales,medium
0.99,3,224,3,0,0,0,sales,medium
0.75,5,110,4,0,0,0,sales,medium
0.44,5,166,5,0,0,0,sales,medium
0.63,5,181,5,0,0,0,sales,high
0.74,4,193,5,0,0,0,sales,low
0.63,1,270,4,0,0,0,sales,medium
0.96,2,80,2,0,0,0,sales,medium
1.0,3,110,2,0,0,0,sales,medium
0.75,5,196,3,0,0,0,sales,medium
0.21,2,152,5,0,0,0,sales,low
0.48,4,119,5,0,0,0,accounting,low
0.75,5,236,3,0,0,0,accounting,low
0.64,3,217,3,0,0,0,accounting,low
0.64,3,135,3,0,0,0,hr,low
1.0,5,296,3,0,0,0,hr,low
0.93,7,121,3,0,0,0,hr,low
0.86,4,266,1,1,0,0,hr,low
0.66,3,181,3,0,0,0,technical,low
0.64,4,211,3,1,0,0,technical,low
0.88,4,234,3,0,0,0,technical,low
1.0,4,136,2,0,0,0,technical,low
0.8,4,253,3,0,0,0,technical,low
0.64,2,266,2,0,0,0,technical,low
0.76,5,231,6,0,0,0,technical,low
0.32,1,187,4,0,0,0,technical,low
0.83,3,229,3,1,0,0,technical,low
0.76,3,255,2,0,0,0,technical,low
0.84,6,260,3,0,0,0,technical,low
0.9,4,222,3,0,0,0,support,low
0.69,4,242,4,0,0,0,support,low
0.6,5,262,3,0,0,0,support,medium
0.52,3,145,3,1,0,0,support,medium
0.95,4,119,3,0,0,0,support,medium
0.68,3,196,3,0,0,0,support,medium
0.97,3,128,1,0,0,0,support,medium
0.91,5,232,4,0,0,0,support,medium
0.65,2,248,5,0,0,0,support,medium
0.62,5,199,3,0,0,0,support,medium
0.47,4,269,2,0,0,0,support,medium
0.84,4,50,3,0,0,0,technical,medium
0.67,5,166,2,1,0,0,technical,medium
0.69,3,161,3,0,0,0,technical,medium
0.54,4,184,2,0,0,0,management,high
0.81,4,291,3,0,0,0,IT,low
0.55,4,327,3,1,0,0,IT,medium
0.97,4,197,2,0,0,0,IT,medium
0.38,3,241,2,0,0,0,IT,medium
0.45,2,255,2,1,0,0,IT,medium
0.5,2,117,2,0,0,0,product_mng,low
0.55,4,71,3,0,0,0,product_mng,low
1.0,4,219,3,0,0,0,product_mng,low
0.71,5,255,3,0,0,0,product_mng,low
0.67,6,167,4,0,0,0,IT,low
0.62,4,245,2,1,0,0,RandD,low
0.74,5,255,3,0,0,0,RandD,low
0.82,5,119,2,0,0,0,RandD,low
0.75,5,134,1,0,0,0,RandD,low
0.46,4,105,3,0,0,0,RandD,low
0.65,2,106,2,0,0,0,RandD,low
0.7,4,205,7,0,0,0,marketing,low
0.72,4,267,3,0,0,0,sales,low
0.7,4,204,3,0,0,0,accounting,low
1.0,5,227,3,1,0,0,support,low
0.63,3,144,1,0,0,0,technical,low
0.68,3,220,1,0,0,0,management,low
0.34,3,188,3,0,0,0,marketing,low
0.89,5,160,2,1,0,0,marketing,low
0.79,5,193,4,0,0,0,marketing,low
1.0,2,224,2,0,0,0,sales,low
0.71,4,80,4,0,0,0,sales,medium
0.64,3,212,2,0,0,0,sales,medium
0.64,4,214,3,0,0,0,sales,medium
1.0,3,209,5,1,0,0,sales,medium
0.27,1,184,6,0,0,0,sales,medium
0.71,6,145,5,0,0,0,sales,medium
0.67,5,278,1,0,0,0,sales,medium
0.56,4,198,3,0,0,0,sales,medium
0.96,2,242,3,1,0,0,sales,medium
0.41,1,212,4,0,0,0,sales,medium
0.48,3,151,1,1,0,0,sales,medium
0.69,7,102,6,0,0,0,sales,medium
0.7,5,167,3,0,0,0,sales,high
0.34,2,206,2,1,0,0,sales,low
1.0,4,271,4,0,0,0,sales,medium
0.54,3,245,2,1,0,0,sales,medium
0.62,5,252,2,0,0,0,sales,medium
1.0,3,153,3,1,0,0,sales,medium
0.46,4,267,3,0,0,0,accounting,low
0.44,2,213,5,1,0,0,accounting,low
0.47,4,196,6,0,0,0,accounting,low
0.69,6,174,2,0,0,0,hr,low
0.67,5,198,3,0,0,0,hr,low
1.0,4,151,4,0,0,0,hr,low
0.88,3,263,2,0,0,0,hr,low
0.68,5,230,1,0,0,0,technical,low
0.57,4,184,1,0,0,0,technical,low
0.63,6,189,1,0,0,0,technical,low
0.44,3,217,5,0,0,0,technical,low
0.76,4,229,4,0,0,0,technical,low
0.61,4,259,7,1,0,0,technical,low
0.7,2,120,3,1,0,0,technical,low
0.7,3,120,5,0,0,0,technical,low
0.66,4,145,5,0,0,0,technical,low
1.0,6,217,4,0,0,0,technical,low
0.69,4,269,2,0,0,0,technical,low
0.54,4,240,4,0,0,0,support,medium
0.66,3,119,3,0,0,0,support,medium
0.65,5,248,3,0,0,0,support,medium
0.92,3,68,5,0,0,0,support,medium
0.64,2,280,3,0,0,0,support,medium
0.99,3,99,3,0,0,0,support,medium
0.39,4,194,1,0,0,0,support,medium
0.6,3,233,1,0,0,0,support,medium
0.85,5,281,3,0,0,0,support,medium
0.88,5,341,4,0,0,0,support,medium
0.77,4,169,1,0,0,0,support,medium
0.57,6,236,2,0,0,0,technical,medium
0.68,3,140,5,0,0,0,technical,high
0.53,4,141,6,0,0,0,technical,low
0.47,2,267,5,0,0,0,management,medium
0.82,5,184,1,0,0,0,IT,medium
0.6,4,268,5,0,0,0,IT,medium
0.64,2,209,5,0,0,0,IT,medium
0.6,3,187,4,0,0,0,IT,low
0.88,3,229,2,1,0,0,IT,low
0.65,1,164,1,0,0,0,product_mng,low
0.97,4,108,3,0,0,0,product_mng,low
0.69,4,214,3,1,0,0,product_mng,low
0.45,3,112,3,0,0,0,product_mng,low
0.51,4,146,5,0,0,0,IT,low
0.88,1,117,1,0,0,0,RandD,low
0.63,3,113,1,0,0,0,RandD,low
0.95,2,170,3,0,0,0,RandD,low
0.88,3,254,5,1,0,0,RandD,low
0.69,6,119,4,0,0,0,RandD,low
0.4,5,270,3,0,0,0,RandD,low
0.79,2,155,5,0,0,0,marketing,low
0.6,3,173,4,0,0,0,sales,low
0.77,2,286,1,0,0,0,accounting,low
1.0,3,291,3,0,0,0,support,low
0.69,3,189,2,0,0,0,technical,low
0.96,2,167,5,0,0,0,management,low
0.59,4,189,4,0,0,0,marketing,low
1.0,5,119,5,0,0,0,marketing,low
0.71,6,125,3,1,0,0,marketing,medium
0.34,3,141,4,0,0,0,sales,medium
0.4,5,223,4,0,0,0,sales,medium
0.89,3,251,6,0,0,0,sales,medium
0.88,4,233,6,1,0,0,sales,medium
0.44,3,222,1,1,0,0,sales,medium
0.64,2,138,2,0,0,0,sales,medium
0.59,2,254,3,0,0,0,sales,medium
0.7,2,195,1,0,0,0,sales,medium
0.79,5,210,5,0,0,0,sales,medium
0.86,4,139,1,0,0,0,sales,medium
0.87,3,223,3,0,0,0,sales,medium
0.49,4,261,3,0,0,0,sales,high
0.91,3,169,5,0,0,0,sales,low
0.52,5,193,3,0,0,0,sales,medium
0.6,7,259,4,0,0,0,sales,medium
0.68,5,176,4,0,0,0,sales,medium
0.58,5,192,2,0,0,0,sales,medium
0.88,3,189,2,1,0,0,sales,low
0.43,4,59,5,0,0,0,sales,low
0.96,4,100,3,0,0,0,accounting,low
1.0,2,162,1,0,0,0,accounting,low
0.34,3,246,4,0,0,0,accounting,low
0.85,4,244,2,0,0,0,hr,low
1.0,5,200,5,0,0,0,hr,low
0.93,4,309,3,0,0,0,hr,low
0.75,3,227,3,0,0,0,hr,low
0.59,5,187,1,0,0,0,technical,low
0.89,2,214,2,1,0,0,technical,low
0.6,4,237,3,1,0,0,technical,low
0.72,3,215,3,0,0,0,technical,low
0.52,1,270,2,0,0,0,technical,low
0.73,2,211,2,0,0,0,technical,low
0.75,1,249,1,0,0,0,technical,low
1.0,4,275,2,1,0,0,technical,low
1.0,1,259,4,0,0,0,technical,low
0.62,5,199,2,0,0,0,technical,low
0.55,5,208,4,0,0,0,technical,low
0.55,3,163,3,0,0,0,support,low
0.97,2,278,6,0,0,0,support,medium
0.67,3,241,3,0,0,0,support,medium
0.45,4,50,3,0,0,0,support,medium
0.91,4,240,1,0,0,0,support,medium
1.0,4,357,1,0,0,0,support,medium
0.97,4,189,1,0,0,0,support,medium
0.6,5,202,5,1,0,0,support,medium
0.54,3,159,5,0,0,0,support,medium
0.85,2,213,5,0,0,0,support,medium
0.95,5,170,4,0,0,0,support,medium
0.65,4,178,2,0,0,0,technical,medium
0.75,4,197,1,0,0,0,technical,medium
0.86,4,268,3,0,0,0,technical,high
0.82,2,170,1,0,0,0,management,low
0.89,2,197,1,0,0,0,IT,medium
0.92,3,149,2,0,0,0,IT,medium
0.58,2,196,2,1,0,0,IT,medium
0.62,4,173,3,0,0,0,IT,medium
0.61,4,321,3,0,0,0,IT,low
0.68,5,245,2,0,0,0,product_mng,low
0.9,4,102,3,1,0,0,product_mng,low
0.77,3,253,2,1,0,0,product_mng,low
0.65,1,243,3,0,0,0,product_mng,low
0.71,5,120,1,0,0,0,IT,low
0.41,3,111,3,1,0,0,RandD,low
1.0,5,86,4,0,0,0,RandD,low
0.41,4,219,7,0,0,0,RandD,medium
0.64,4,220,3,1,0,0,RandD,medium
0.54,5,141,4,0,0,0,RandD,medium
0.41,4,236,3,0,0,0,RandD,medium
0.54,3,263,3,0,0,0,marketing,medium
0.53,4,175,6,0,0,0,sales,medium
0.74,5,297,2,0,0,0,accounting,medium
0.68,5,180,3,0,0,0,support,medium
0.84,3,169,3,0,0,0,technical,medium
0.8,3,232,2,0,0,0,management,medium
0.63,4,179,3,0,0,0,marketing,medium
0.46,5,207,5,0,0,0,marketing,medium
0.71,4,218,2,0,0,0,marketing,medium
1.0,3,227,4,0,0,0,sales,medium
0.68,3,215,2,0,0,0,sales,medium
0.46,4,220,2,0,0,0,sales,medium
0.83,5,195,3,0,0,0,sales,medium
0.91,5,50,1,1,0,0,sales,medium
0.87,3,248,1,0,0,0,sales,medium
1.0,5,242,2,0,0,0,sales,medium
0.76,3,169,4,0,0,0,sales,medium
0.53,6,74,3,0,0,0,sales,medium
0.75,3,199,3,0,0,0,sales,medium
0.43,2,222,3,0,0,0,sales,medium
0.8,4,128,5,0,0,0,sales,medium
0.9,5,278,4,0,0,0,sales,high
0.63,3,231,5,1,0,1,sales,high
0.39,4,118,3,0,0,1,sales,high
0.48,3,147,2,0,0,1,sales,high
0.67,2,215,3,0,0,1,sales,high
0.92,4,203,2,0,0,1,sales,high
0.36,3,84,4,0,0,1,sales,high
0.28,4,196,6,1,0,1,accounting,high
0.43,5,277,3,0,0,1,accounting,high
0.91,4,193,1,0,0,1,accounting,high
0.61,6,218,2,0,0,1,hr,high
0.69,5,241,2,0,0,1,hr,high
0.76,3,166,2,0,0,1,hr,low
0.69,2,210,4,1,0,1,hr,low
0.67,5,140,5,0,0,1,technical,low
1.0,3,159,4,0,0,1,technical,low
0.58,4,236,3,0,0,0,technical,low
0.85,4,270,2,0,0,0,technical,low
1.0,3,243,2,0,0,0,technical,low
0.71,3,233,2,0,0,0,technical,low
0.37,6,236,4,0,0,0,technical,low
0.42,3,251,3,0,0,0,technical,low
0.6,6,155,3,1,0,0,technical,low
0.68,2,165,3,0,0,0,technical,low
0.94,4,120,5,1,0,0,technical,low
0.92,5,321,3,0,0,0,support,low
0.81,3,246,1,0,0,0,support,low
0.82,5,228,4,0,0,0,support,medium
0.72,3,229,2,0,0,0,support,medium
1.0,3,140,2,0,0,0,support,medium
0.86,5,250,2,0,0,0,support,medium
0.57,5,244,4,0,0,0,support,medium
0.69,4,274,3,0,0,0,support,medium
0.65,2,118,5,0,0,0,support,medium
0.82,5,123,1,0,0,0,support,medium
0.92,4,253,1,0,0,0,support,medium
0.49,2,193,5,0,0,0,technical,medium
0.89,5,137,4,0,0,0,technical,medium
0.78,3,143,4,0,0,0,technical,medium
0.57,5,171,4,0,0,0,management,high
0.65,3,289,4,1,0,0,IT,high
0.97,4,179,1,0,0,0,IT,high
0.63,3,166,5,1,0,0,IT,high
0.72,5,255,2,0,0,0,IT,high
0.97,5,50,4,0,0,0,IT,high
0.61,1,210,4,0,0,0,product_mng,high
0.87,5,172,2,0,0,0,product_mng,high
0.96,3,199,2,0,0,0,product_mng,low
0.92,8,271,5,0,0,0,product_mng,low
0.73,4,206,3,0,0,0,IT,low
0.86,6,275,4,0,0,0,RandD,low
0.88,4,244,2,0,0,0,RandD,low
0.57,2,211,4,0,0,0,RandD,low
0.81,2,114,7,1,0,0,RandD,low
0.8,5,258,1,1,0,0,RandD,low
0.72,3,130,2,0,0,0,RandD,medium
0.75,1,149,5,0,0,0,marketing,medium
0.53,6,216,4,0,0,0,sales,medium
0.46,4,238,3,0,0,0,accounting,medium
0.75,5,182,1,0,0,0,support,medium
0.93,4,156,4,0,0,0,technical,medium
0.39,3,173,3,0,0,0,management,medium
0.75,4,241,3,1,0,0,marketing,medium
0.94,5,199,3,0,0,0,marketing,medium
1.0,4,237,3,0,0,0,marketing,medium
1.0,3,274,3,0,0,0,sales,medium
0.55,2,152,3,0,0,0,sales,medium
1.0,1,239,5,0,0,0,sales,medium
0.68,4,285,2,0,0,0,sales,medium
0.91,3,130,5,0,0,0,sales,medium
0.21,4,169,4,1,0,0,sales,medium
1.0,3,214,4,1,0,0,sales,medium
0.68,4,300,5,0,0,0,sales,medium
0.68,6,243,5,0,0,0,sales,medium
0.52,3,213,1,0,0,0,sales,medium
0.9,2,190,3,0,0,0,sales,medium
0.97,3,272,3,0,0,0,sales,medium
0.58,7,50,6,1,0,0,sales,medium
0.54,3,164,1,1,0,0,sales,high
1.0,3,129,1,0,0,0,sales,low
0.65,5,263,3,0,0,0,sales,medium
0.74,5,277,2,0,0,0,sales,medium
0.46,6,193,4,0,0,0,sales,medium
0.56,2,225,4,0,0,0,sales,medium
0.78,4,239,3,1,0,0,accounting,medium
0.5,3,130,5,0,0,0,accounting,medium
0.61,3,100,2,1,0,0,accounting,medium
0.57,6,254,6,0,0,0,hr,medium
0.85,3,224,2,0,0,0,hr,medium
0.77,4,201,2,0,0,0,hr,medium
0.32,2,237,2,1,0,0,hr,low
0.51,3,123,1,0,0,0,technical,low
0.77,5,232,4,1,0,0,technical,low
0.76,1,168,5,1,0,0,technical,low
0.85,3,110,5,1,0,0,technical,low
1.0,2,254,2,1,0,0,technical,low
0.55,3,182,3,1,0,0,technical,low
0.52,3,178,1,1,0,0,technical,high
0.39,3,161,3,0,0,0,technical,low
0.97,6,154,5,0,0,0,technical,high
0.56,3,188,3,0,0,0,technical,high
0.71,4,147,4,0,0,0,technical,low
0.86,2,158,2,1,0,0,support,low
0.81,5,155,1,0,0,0,support,high
0.45,2,281,2,0,0,0,support,low
0.4,5,248,1,0,0,0,support,medium
0.83,2,164,7,0,0,0,support,high
0.96,2,206,4,0,0,0,support,medium
0.56,3,177,1,0,0,0,support,medium
0.98,4,216,1,1,0,0,support,medium
0.97,2,239,1,0,0,0,support,medium
0.74,2,203,1,0,0,0,support,high
0.62,5,168,4,0,0,0,support,medium
0.27,3,170,3,0,0,0,technical,medium
0.54,5,60,4,0,0,0,technical,medium
0.5,2,55,1,0,0,0,technical,high
0.68,3,131,2,1,0,0,management,medium
0.4,6,265,6,0,0,0,IT,high
0.87,3,244,6,0,0,0,IT,low
1.0,4,144,2,0,0,0,IT,medium
0.36,3,188,4,0,0,0,IT,medium
0.44,4,144,4,0,0,0,IT,medium
0.74,2,227,3,0,0,0,product_mng,medium
0.85,5,196,8,1,0,0,product_mng,low
0.85,4,199,2,0,0,0,product_mng,low
0.25,4,181,6,0,0,0,product_mng,low
0.85,5,169,2,1,0,0,IT,low
0.79,6,223,1,1,0,0,RandD,low
0.57,7,194,4,0,0,0,RandD,low
0.81,3,152,4,0,0,0,RandD,low
0.82,5,117,4,1,0,0,RandD,low
0.86,5,243,3,0,0,0,RandD,low
0.51,6,154,5,1,0,0,marketing,low
0.8,6,154,4,1,0,0,sales,high
0.77,5,333,5,0,0,0,accounting,low
0.94,4,204,6,0,0,0,support,low
0.85,4,318,3,0,0,0,technical,low
0.48,2,212,6,0,0,0,management,low
0.76,3,349,5,0,0,0,marketing,high
0.83,4,206,2,0,0,0,marketing,low
0.9,3,227,3,1,0,0,marketing,low
0.72,4,208,2,0,0,0,sales,low
0.74,4,290,2,0,0,0,sales,high
0.51,5,217,2,1,0,0,sales,low
0.44,4,191,1,0,0,0,sales,medium
0.87,2,152,4,0,0,0,sales,high
0.72,5,222,3,0,0,0,sales,medium
0.5,4,198,1,0,0,0,sales,high
0.35,4,193,2,0,0,0,sales,medium
0.74,5,262,3,0,0,0,sales,medium
0.62,4,249,5,0,0,0,sales,medium
0.34,4,170,3,0,0,0,sales,medium
1.0,4,208,3,0,0,0,sales,medium
1.0,3,166,7,0,0,0,sales,medium
0.97,7,256,3,0,0,0,sales,medium
0.72,4,160,2,0,0,0,sales,medium
1.0,4,211,3,0,0,0,sales,high
0.6,5,246,2,0,0,0,sales,low
0.74,4,220,3,0,0,0,sales,medium
0.56,4,115,4,0,0,0,sales,medium
0.72,5,147,5,0,0,0,accounting,medium
0.47,3,142,6,1,0,0,accounting,medium
